"YEAR","QUARTER","MONTH","DAY_OF_MONTH","DAY_OF_WEEK","UNIQUE_CARRIER","TAIL_NUM","FL_NUM","ORIGIN_AIRPORT_ID","ORIGIN","DEST_AIRPORT_ID","DEST","CRS_DEP_TIME","DEP_TIME","DEP_DELAY","DEP_DEL15","CRS_ARR_TIME","ARR_TIME","ARR_DELAY","ARR_DEL15","CANCELLED","DIVERTED","CRS_ELAPSED_TIME","ACTUAL_ELAPSED_TIME","DISTANCE",
2016,2,5,16,1,"DL","N954DN","2074",10397,"ATL",13487,"MSP","1755","1753",-2.00,0.00,"1936","1938",2.00,0.00,0.00,0.00,161.00,165.00,907.00,
2016,2,5,16,1,"DL","N667DN","945",13487,"MSP",11433,"DTW","0845","0839",-6.00,0.00,"1127","1101",-26.00,0.00,0.00,0.00,102.00,82.00,528.00,
2016,2,5,16,1,"DL","N3759","997",10397,"ATL",12478,"JFK","1034","1035",1.00,0.00,"1250","1239",-11.00,0.00,0.00,0.00,136.00,124.00,760.00,
2016,2,5,16,1,"DL","N590NW","1107",10397,"ATL",14747,"SEA","1935","2000",25.00,1.00,"2159","2206",7.00,0.00,0.00,0.00,324.00,306.00,2182.00,
2016,2,5,16,1,"DL","N661DN","1187",13487,"MSP",14747,"SEA","1735","1734",-1.00,0.00,"1920","1859",-21.00,0.00,0.00,0.00,225.00,205.00,1399.00,
2016,2,5,16,1,"DL","N684DA","1287",11433,"DTW",10397,"ATL","1345","1345",0.00,0.00,"1549","1540",-9.00,0.00,0.00,0.00,124.00,115.00,594.00,
2016,2,5,16,1,"DL","N547US","1337",14747,"SEA",11433,"DTW","0726","0724",-2.00,0.00,"1455","1434",-21.00,0.00,0.00,0.00,269.00,250.00,1927.00,
2016,2,5,16,1,"DL","N955DL","1394",10397,"ATL",12478,"JFK","1500","1506",6.00,0.00,"1729","1718",-11.00,0.00,0.00,0.00,149.00,132.00,760.00,
2016,2,5,16,1,"DL","N927DA","1448",10397,"ATL",11433,"DTW","1940","1936",-4.00,0.00,"2141","2131",-10.00,0.00,0.00,0.00,121.00,115.00,594.00,
2016,2,5,16,1,"DL","N693DL","1520",10397,"ATL",13487,"MSP","2216","2221",5.00,0.00,"2351","2346",-5.00,0.00,0.00,0.00,155.00,145.00,907.00,
2016,2,5,16,1,"DL","N844DN","1598",14747,"SEA",10397,"ATL","0600","0559",-1.00,0.00,"1400","1340",-20.00,0.00,0.00,0.00,300.00,281.00,2182.00,
2016,2,5,16,1,"DL","N952DL","1734",13487,"MSP",11433,"DTW","1135","1131",-4.00,0.00,"1419","1353",-26.00,0.00,0.00,0.00,104.00,82.00,528.00,
2016,2,5,17,2,"DL","N351NW","1231",10397,"ATL",11433,"DTW","1340","1755",255.00,1.00,"1541","1937",236.00,1.00,0.00,0.00,121.00,102.00,594.00,
2016,2,5,17,2,"DL","N855DN","1306",14747,"SEA",12478,"JFK","0738","0733",-5.00,0.00,"1614","1536",-38.00,0.00,0.00,0.00,336.00,303.00,2422.00,
2016,2,5,17,2,"DL","N583NW","1365",11433,"DTW",10397,"ATL","0725","0734",9.00,0.00,"0925","0954",29.00,1.00,0.00,0.00,120.00,140.00,594.00,
2016,2,5,17,2,"DL","N850DN","1401",14747,"SEA",11433,"DTW","0545","0543",-2.00,0.00,"1317","1305",-12.00,0.00,0.00,0.00,272.00,262.00,1927.00,
2016,2,5,17,2,"DL","N713TW","1473",14747,"SEA",12478,"JFK","1119","1115",-4.00,0.00,"1955","1955",0.00,0.00,0.00,0.00,336.00,340.00,2422.00,
2016,2,5,17,2,"DL","N920DE","1544",11433,"DTW",13487,"MSP","1000","1000",0.00,0.00,"1053","1042",-11.00,0.00,0.00,0.00,113.00,102.00,528.00,
2016,2,5,17,2,"DL","N849DN","1650",11433,"DTW",13487,"MSP","0720","0716",-4.00,0.00,"0818","0752",-26.00,0.00,0.00,0.00,118.00,96.00,528.00,
2016,2,5,16,1,"DL","N583NW","629",10397,"ATL",11433,"DTW","0905","0913",8.00,0.00,"1103","1107",4.00,0.00,0.00,0.00,118.00,114.00,594.00,
2016,2,5,16,1,"DL","N836DN","744",10397,"ATL",13487,"MSP","1505","1509",4.00,0.00,"1644","1644",0.00,0.00,0.00,0.00,159.00,155.00,907.00,
2016,2,5,16,1,"DL","N595NW","784",10397,"ATL",13487,"MSP","0845","0937",52.00,1.00,"1019","1100",41.00,1.00,0.00,0.00,154.00,143.00,907.00,
2016,2,5,16,1,"DL","N136DL","852",14747,"SEA",10397,"ATL","2225","2225",0.00,0.00,"0621","0606",-15.00,0.00,0.00,0.00,296.00,281.00,2182.00,
2016,2,5,16,1,"DL","N846DN","902",10397,"ATL",11433,"DTW","1455","1503",8.00,0.00,"1654","1653",-1.00,0.00,0.00,0.00,119.00,110.00,594.00,
2016,2,5,16,1,"DL","N834DN","2796",14747,"SEA",11433,"DTW","1355","1352",-3.00,0.00,"2130","2059",-31.00,0.00,0.00,0.00,275.00,247.00,1927.00,
2016,2,5,16,1,"DL","N857DZ","2833",12478,"JFK",14747,"SEA","1709","1809",60.00,1.00,"2026","2102",36.00,1.00,0.00,0.00,377.00,353.00,2422.00,
2016,2,5,17,2,"DL","N330NB","52",11433,"DTW",13487,"MSP","0830","0835",5.00,0.00,"0928","0926",-2.00,0.00,0.00,0.00,118.00,111.00,528.00,
2016,2,5,17,2,"DL","N3734B","281",11433,"DTW",14747,"SEA","0841","0836",-5.00,0.00,"1040","1026",-14.00,0.00,0.00,0.00,299.00,290.00,1927.00,
2016,2,5,17,2,"DL","N582NW","325",11433,"DTW",10397,"ATL","1505","1503",-2.00,0.00,"1703","1700",-3.00,0.00,0.00,0.00,118.00,117.00,594.00,
2016,2,5,17,2,"DL","N592NW","486",12478,"JFK",10397,"ATL","0610","0612",2.00,0.00,"0843","0846",3.00,0.00,0.00,0.00,153.00,154.00,760.00,
2016,2,5,17,2,"DL","N828DN","589",13487,"MSP",14747,"SEA","1123","1123",0.00,0.00,"1300","1248",-12.00,0.00,0.00,0.00,217.00,205.00,1399.00,
2016,2,5,17,2,"DL","N920DN","721",10397,"ATL",13487,"MSP","1702","1700",-2.00,0.00,"1843","1835",-8.00,0.00,0.00,0.00,161.00,155.00,907.00,
2016,2,5,17,2,"DL","N6714Q","759",11433,"DTW",10397,"ATL","1924","1918",-6.00,0.00,"2129","2111",-18.00,0.00,0.00,0.00,125.00,113.00,594.00,
2016,2,5,17,2,"DL","N327NW","845",10397,"ATL",12478,"JFK","1745","1834",49.00,1.00,"2015","2041",26.00,1.00,0.00,0.00,150.00,127.00,760.00,
2016,2,5,17,2,"DL","N6707A","888",13487,"MSP",10397,"ATL","1620","1629",9.00,0.00,"1953","1953",0.00,0.00,0.00,0.00,153.00,144.00,907.00,
2016,2,5,17,2,"DL","N6713Y","945",13487,"MSP",11433,"DTW","0845","0844",-1.00,0.00,"1127","1122",-5.00,0.00,0.00,0.00,102.00,98.00,528.00,
2016,2,5,17,2,"DL","N372DA","997",10397,"ATL",12478,"JFK","1034","1036",2.00,0.00,"1250","1242",-8.00,0.00,0.00,0.00,136.00,126.00,760.00,
2016,2,5,17,2,"DL","N593NW","1107",10397,"ATL",14747,"SEA","1935","1933",-2.00,0.00,"2159","2148",-11.00,0.00,0.00,0.00,324.00,315.00,2182.00,
2016,2,5,17,2,"DL","N661DN","1187",13487,"MSP",14747,"SEA","1735","1735",0.00,0.00,"1920","1901",-19.00,0.00,0.00,0.00,225.00,206.00,1399.00,
2016,2,5,18,3,"DL","N372DA","427",12478,"JFK",10397,"ATL","0835","0831",-4.00,0.00,"1116","1046",-30.00,0.00,0.00,0.00,161.00,135.00,760.00,
2016,2,5,18,3,"DL","N702TW","492",12478,"JFK",14747,"SEA","1045","1037",-8.00,0.00,"1351","1314",-37.00,0.00,0.00,0.00,366.00,337.00,2422.00,
2016,2,5,18,3,"DL","N588NW","629",10397,"ATL",11433,"DTW","0905","0904",-1.00,0.00,"1103","1052",-11.00,0.00,0.00,0.00,118.00,108.00,594.00,
2016,2,5,18,3,"DL","N802DN","744",10397,"ATL",13487,"MSP","1505","1502",-3.00,0.00,"1644","1649",5.00,0.00,0.00,0.00,159.00,167.00,907.00,
2016,2,5,18,3,"DL","N129DL","784",10397,"ATL",13487,"MSP","0845","0842",-3.00,0.00,"1019","1013",-6.00,0.00,0.00,0.00,154.00,151.00,907.00,
2016,2,5,16,1,"DL","N317NB","2205",12478,"JFK",13487,"MSP","0810","0808",-2.00,0.00,"1031","1008",-23.00,0.00,0.00,0.00,201.00,180.00,1029.00,
2016,2,5,16,1,"DL","N595NW","2283",11433,"DTW",10397,"ATL","0600","0652",52.00,1.00,"0800","0847",47.00,1.00,0.00,0.00,120.00,115.00,594.00,
2016,2,5,16,1,"DL","N361NB","2339",11433,"DTW",13487,"MSP","0830","0829",-1.00,0.00,"0928","0922",-6.00,0.00,0.00,0.00,118.00,113.00,528.00,
2016,2,5,16,1,"DL","N554NW","2393",13487,"MSP",10397,"ATL","1940","1939",-1.00,0.00,"2312","2259",-13.00,0.00,0.00,0.00,152.00,140.00,907.00,
2016,2,5,16,1,"DL","N946DN","2545",10397,"ATL",13487,"MSP","2105","2105",0.00,0.00,"2250","2231",-19.00,0.00,0.00,0.00,165.00,146.00,907.00,
2016,2,5,17,2,"DL","N662DN","2052",11433,"DTW",10397,"ATL","0959","0953",-6.00,0.00,"1154","1147",-7.00,0.00,0.00,0.00,115.00,114.00,594.00,
2016,2,5,17,2,"DL","N319NB","2205",12478,"JFK",13487,"MSP","0810","0804",-6.00,0.00,"1031","1025",-6.00,0.00,0.00,0.00,201.00,201.00,1029.00,
2016,2,5,17,2,"DL","N817DN","2299",11433,"DTW",14747,"SEA","1801","1759",-2.00,0.00,"1957","1932",-25.00,0.00,0.00,0.00,296.00,273.00,1927.00,
2016,2,5,17,2,"DL","N987AT","2369",13487,"MSP",12478,"JFK","0900","0853",-7.00,0.00,"1247","1220",-27.00,0.00,0.00,0.00,167.00,147.00,1029.00,
2016,2,5,17,2,"DL","N130DL","2536",13487,"MSP",14747,"SEA","1935","1934",-1.00,0.00,"2118","2106",-12.00,0.00,0.00,0.00,223.00,212.00,1399.00,
2016,2,5,17,2,"DL","N594NW","2794",14747,"SEA",10397,"ATL","1200","1158",-2.00,0.00,"2006","1935",-31.00,0.00,0.00,0.00,306.00,277.00,2182.00,
2016,2,5,17,2,"DL","N855DN","2812",12478,"JFK",14747,"SEA","1709","1707",-2.00,0.00,"2026","1959",-27.00,0.00,0.00,0.00,377.00,352.00,2422.00,
2016,2,5,18,3,"DL","N1608","17",10397,"ATL",14747,"SEA","1100","1054",-6.00,0.00,"1319","1319",0.00,0.00,0.00,0.00,319.00,325.00,2182.00,
2016,2,5,18,3,"DL","N3747D","281",11433,"DTW",14747,"SEA","0841","0841",0.00,0.00,"1040","1022",-18.00,0.00,0.00,0.00,299.00,281.00,1927.00,
2016,2,5,18,3,"DL","N595NW","325",11433,"DTW",10397,"ATL","1505","1505",0.00,0.00,"1703","1648",-15.00,0.00,0.00,0.00,118.00,103.00,594.00,
2016,2,5,18,3,"DL","N842DN","1542",14747,"SEA",12478,"JFK","2237","2237",0.00,0.00,"0702","0642",-20.00,0.00,0.00,0.00,325.00,305.00,2422.00,
2016,2,5,18,3,"DL","N3771K","1605",10397,"ATL",11433,"DTW","2055","2052",-3.00,0.00,"2254","2307",13.00,0.00,0.00,0.00,119.00,135.00,594.00,
2016,2,5,18,3,"DL","N857DZ","1768",14747,"SEA",10397,"ATL","0839","0836",-3.00,0.00,"1640","1602",-38.00,0.00,0.00,0.00,301.00,266.00,2182.00,
2016,2,5,18,3,"DL","N944DL","1893",11433,"DTW",10397,"ATL","0836","0836",0.00,0.00,"1034","1038",4.00,0.00,0.00,0.00,118.00,122.00,594.00,
2016,2,5,18,3,"DL","N959DL","1975",13487,"MSP",10397,"ATL","1130","1128",-2.00,0.00,"1459","1442",-17.00,0.00,0.00,0.00,149.00,134.00,907.00,
2016,2,5,18,3,"DL","N361NB","2032",13487,"MSP",12478,"JFK","0703","0657",-6.00,0.00,"1045","1026",-19.00,0.00,0.00,0.00,162.00,149.00,1029.00,
2016,2,5,18,3,"DL","N355NB","2205",12478,"JFK",13487,"MSP","0810","0806",-4.00,0.00,"1031","1000",-31.00,0.00,0.00,0.00,201.00,174.00,1029.00,
2016,2,5,19,4,"DL","N331NW","845",10397,"ATL",12478,"JFK","1745","1742",-3.00,0.00,"2015","1959",-16.00,0.00,0.00,0.00,150.00,137.00,760.00,
2016,2,5,19,4,"DL","N6714Q","888",13487,"MSP",10397,"ATL","1620","1633",13.00,0.00,"1953","1959",6.00,0.00,0.00,0.00,153.00,146.00,907.00,
2016,2,5,19,4,"DL","N671DN","945",13487,"MSP",11433,"DTW","0845","0842",-3.00,0.00,"1127","1111",-16.00,0.00,0.00,0.00,102.00,89.00,528.00,
2016,2,5,19,4,"DL","N374DA","997",10397,"ATL",12478,"JFK","1034","1149",75.00,1.00,"1250","1346",56.00,1.00,0.00,0.00,136.00,117.00,760.00,
2016,2,5,19,4,"DL","N594NW","1107",10397,"ATL",14747,"SEA","1935","2024",49.00,1.00,"2159","2232",33.00,1.00,0.00,0.00,324.00,308.00,2182.00,
2016,2,5,19,4,"DL","N661DN","1187",13487,"MSP",14747,"SEA","1735","1735",0.00,0.00,"1920","1857",-23.00,0.00,0.00,0.00,225.00,202.00,1399.00,
2016,2,5,19,4,"DL","N676DL","1287",11433,"DTW",10397,"ATL","1345","1343",-2.00,0.00,"1549","1539",-10.00,0.00,0.00,0.00,124.00,116.00,594.00,
2016,2,5,19,4,"DL","N548US","1337",14747,"SEA",11433,"DTW","0726","0720",-6.00,0.00,"1455","1441",-14.00,0.00,0.00,0.00,269.00,261.00,1927.00,
2016,2,5,18,3,"DL","N364NW","847",11433,"DTW",10397,"ATL","1627","1626",-1.00,0.00,"1831","1820",-11.00,0.00,0.00,0.00,124.00,114.00,594.00,
2016,2,5,18,3,"DL","N853DN","894",14747,"SEA",13487,"MSP","0820","0818",-2.00,0.00,"1350","1326",-24.00,0.00,0.00,0.00,210.00,188.00,1399.00,
2016,2,5,18,3,"DL","N971AT","984",10397,"ATL",12478,"JFK","2050","2048",-2.00,0.00,"2317","2253",-24.00,0.00,0.00,0.00,147.00,125.00,760.00,
2016,2,5,18,3,"DL","N829DN","1089",11433,"DTW",13487,"MSP","1530","1529",-1.00,0.00,"1632","1601",-31.00,0.00,0.00,0.00,122.00,92.00,528.00,
2016,2,5,18,3,"DL","N702TW","1109",14747,"SEA",12478,"JFK","1450","1448",-2.00,0.00,"2328","2250",-38.00,0.00,0.00,0.00,338.00,302.00,2422.00,
2016,2,5,18,3,"DL","N954DN","1204",13487,"MSP",10397,"ATL","1002","0956",-6.00,0.00,"1335","1320",-15.00,0.00,0.00,0.00,153.00,144.00,907.00,
2016,2,5,18,3,"DL","N317US","1290",10397,"ATL",11433,"DTW","2207","2206",-1.00,0.00,"0004","2353",-11.00,0.00,0.00,0.00,117.00,107.00,594.00,
2016,2,5,18,3,"DL","N802DN","1357",13487,"MSP",11433,"DTW","1755","1750",-5.00,0.00,"2040","2029",-11.00,0.00,0.00,0.00,105.00,99.00,528.00,
2016,2,5,18,3,"DL","N853DN","1397",13487,"MSP",14747,"SEA","1445","1444",-1.00,0.00,"1624","1606",-18.00,0.00,0.00,0.00,219.00,202.00,1399.00,
2016,2,5,18,3,"DL","N593NW","1453",14747,"SEA",13487,"MSP","0655","0650",-5.00,0.00,"1224","1200",-24.00,0.00,0.00,0.00,209.00,190.00,1399.00,
2016,2,5,19,4,"DL","N6714Q","1815",10397,"ATL",13487,"MSP","1355","1350",-5.00,0.00,"1528","1538",10.00,0.00,0.00,0.00,153.00,168.00,907.00,
2016,2,5,19,4,"DL","N832DN","1929",10397,"ATL",14747,"SEA","0810","0807",-3.00,0.00,"1029","1018",-11.00,0.00,0.00,0.00,319.00,311.00,2182.00,
2016,2,5,19,4,"DL","N992DL","2005",11433,"DTW",10397,"ATL","1210","1217",7.00,0.00,"1415","1422",7.00,0.00,0.00,0.00,125.00,125.00,594.00,
2016,2,5,19,4,"DL","N1610D","2052",11433,"DTW",10397,"ATL","0959","1008",9.00,0.00,"1154","1157",3.00,0.00,0.00,0.00,115.00,109.00,594.00,
2016,2,5,19,4,"DL","N321NB","2205",12478,"JFK",13487,"MSP","0810","0808",-2.00,0.00,"1031","1013",-18.00,0.00,0.00,0.00,201.00,185.00,1029.00,
2016,2,5,19,4,"DL","N584NW","2283",11433,"DTW",10397,"ATL","0600","0742",102.00,1.00,"0800","0931",91.00,1.00,0.00,0.00,120.00,109.00,594.00,
2016,2,5,19,4,"DL","N590NW","2348",10397,"ATL",14747,"SEA","2115","2119",4.00,0.00,"2342","2326",-16.00,0.00,0.00,0.00,327.00,307.00,2182.00,
2016,2,5,17,2,"DL","N806DN","1659",14747,"SEA",10397,"ATL","1435","1431",-4.00,0.00,"2239","2215",-24.00,0.00,0.00,0.00,304.00,284.00,2182.00,
2016,2,5,17,2,"DL","N6707A","1815",10397,"ATL",13487,"MSP","1355","1354",-1.00,0.00,"1528","1535",7.00,0.00,0.00,0.00,153.00,161.00,907.00,
2016,2,5,17,2,"DL","N805DN","1956",11433,"DTW",14747,"SEA","1218","1223",5.00,0.00,"1415","1346",-29.00,0.00,0.00,0.00,297.00,263.00,1927.00,
2016,2,5,18,3,"DL","N588NW","2283",11433,"DTW",10397,"ATL","0600","0556",-4.00,0.00,"0800","0756",-4.00,0.00,0.00,0.00,120.00,120.00,594.00,
2016,2,5,18,3,"DL","N322NB","2339",11433,"DTW",13487,"MSP","0830","0827",-3.00,0.00,"0928","0913",-15.00,0.00,0.00,0.00,118.00,106.00,528.00,
2016,2,5,18,3,"DL","N843DN","2440",14747,"SEA",13487,"MSP","0025","0022",-3.00,0.00,"0547","0528",-19.00,0.00,0.00,0.00,202.00,186.00,1399.00,
2016,2,5,18,3,"DL","N557NW","2625",10397,"ATL",13487,"MSP","0725","0724",-1.00,0.00,"0858","0852",-6.00,0.00,0.00,0.00,153.00,148.00,907.00,
2016,2,5,18,3,"DL","N920AT","2802",12478,"JFK",13487,"MSP","1120","1117",-3.00,0.00,"1333","1303",-30.00,0.00,0.00,0.00,193.00,166.00,1029.00,
2016,2,5,19,4,"DL","N1607B","16",14747,"SEA",10397,"ATL","1040","1036",-4.00,0.00,"1845","1814",-31.00,0.00,0.00,0.00,305.00,278.00,2182.00,
2016,2,5,19,4,"DL","N3741S","87",11433,"DTW",13487,"MSP","1725","1722",-3.00,0.00,"1825","1810",-15.00,0.00,0.00,0.00,120.00,108.00,528.00,
2016,2,5,19,4,"DL","N694DL","303",13487,"MSP",11433,"DTW","0620","0630",10.00,0.00,"0903","0904",1.00,0.00,0.00,0.00,103.00,94.00,528.00,
2016,2,5,19,4,"DL","N926AT","423",12478,"JFK",10397,"ATL","1335","1331",-4.00,0.00,"1605","1600",-5.00,0.00,0.00,0.00,150.00,149.00,760.00,
2016,2,5,19,4,"DL","N711ZX","494",12478,"JFK",14747,"SEA","0700","0652",-8.00,0.00,"1014","0940",-34.00,0.00,0.00,0.00,374.00,348.00,2422.00,
2016,2,5,19,4,"DL","N592NW","629",10397,"ATL",11433,"DTW","0905","0916",11.00,0.00,"1103","1111",8.00,0.00,0.00,0.00,118.00,115.00,594.00,
2016,2,5,19,4,"DL","N829DN","744",10397,"ATL",13487,"MSP","1505","1512",7.00,0.00,"1644","1655",11.00,0.00,0.00,0.00,159.00,163.00,907.00,
2016,2,5,19,4,"DL","N582NW","784",10397,"ATL",13487,"MSP","0845","0845",0.00,0.00,"1019","1023",4.00,0.00,0.00,0.00,154.00,158.00,907.00,
2016,2,5,20,5,"DL","N352NW","1096",11433,"DTW",13487,"MSP","1200","1157",-3.00,0.00,"1252","1242",-10.00,0.00,0.00,0.00,112.00,105.00,528.00,
2016,2,5,20,5,"DL","N67171","1132",10397,"ATL",13487,"MSP","1920","1920",0.00,0.00,"2059","2103",4.00,0.00,0.00,0.00,159.00,163.00,907.00,
2016,2,5,19,4,"DL","N931DL","1394",10397,"ATL",12478,"JFK","1500","1456",-4.00,0.00,"1729","1711",-18.00,0.00,0.00,0.00,149.00,135.00,760.00,
2016,2,5,19,4,"DL","N904DE","1448",10397,"ATL",11433,"DTW","1905","1914",9.00,0.00,"2107","2101",-6.00,0.00,0.00,0.00,122.00,107.00,594.00,
2016,2,5,19,4,"DL","N6700","1520",10397,"ATL",13487,"MSP","2216","2235",19.00,1.00,"2351","0003",12.00,0.00,0.00,0.00,155.00,148.00,907.00,
2016,2,5,19,4,"DL","N804DN","1598",14747,"SEA",10397,"ATL","0600","0604",4.00,0.00,"1400","1345",-15.00,0.00,0.00,0.00,300.00,281.00,2182.00,
2016,2,5,19,4,"DL","N125DL","2536",13487,"MSP",14747,"SEA","1935","1942",7.00,0.00,"2118","2106",-12.00,0.00,0.00,0.00,223.00,204.00,1399.00,
2016,2,5,19,4,"DL","N590NW","2794",14747,"SEA",10397,"ATL","1200","1157",-3.00,0.00,"2006","1946",-20.00,0.00,0.00,0.00,306.00,289.00,2182.00,
2016,2,5,19,4,"DL","N317US","2804",11433,"DTW",13487,"MSP","1950","1944",-6.00,0.00,"2048","2022",-26.00,0.00,0.00,0.00,118.00,98.00,528.00,
2016,2,5,20,5,"DL","N1611B","17",10397,"ATL",14747,"SEA","1100","1058",-2.00,0.00,"1319","1258",-21.00,0.00,0.00,0.00,319.00,300.00,2182.00,
2016,2,5,20,5,"DL","N3771K","281",11433,"DTW",14747,"SEA","0841","0837",-4.00,0.00,"1040","1015",-25.00,0.00,0.00,0.00,299.00,278.00,1927.00,
2016,2,5,20,5,"DL","N831MH","325",11433,"DTW",10397,"ATL","1505","1509",4.00,0.00,"1703","1708",5.00,0.00,0.00,0.00,118.00,119.00,594.00,
2016,2,5,20,5,"DL","N706TW","442",12478,"JFK",14747,"SEA","0700","0656",-4.00,0.00,"1014","0927",-47.00,0.00,0.00,0.00,374.00,331.00,2422.00,
2016,2,5,20,5,"DL","N826DN","589",13487,"MSP",14747,"SEA","1130","1127",-3.00,0.00,"1309","1258",-11.00,0.00,0.00,0.00,219.00,211.00,1399.00,
2016,2,5,20,5,"DL","N941DN","721",10397,"ATL",13487,"MSP","1702","1728",26.00,1.00,"1843","1905",22.00,1.00,0.00,0.00,161.00,157.00,907.00,
2016,2,5,20,5,"DL","N6712B","759",11433,"DTW",10397,"ATL","1924","1926",2.00,0.00,"2129","2135",6.00,0.00,0.00,0.00,125.00,129.00,594.00,
2016,2,5,20,5,"DL","N334NW","845",10397,"ATL",12478,"JFK","1745","1750",5.00,0.00,"2015","2005",-10.00,0.00,0.00,0.00,150.00,135.00,760.00,
2016,2,5,20,5,"DL","N696DL","888",13487,"MSP",10397,"ATL","1620","1620",0.00,0.00,"1953","1946",-7.00,0.00,0.00,0.00,153.00,146.00,907.00,
2016,2,5,20,5,"DL","N672DL","945",13487,"MSP",11433,"DTW","0845","0848",3.00,0.00,"1127","1123",-4.00,0.00,0.00,0.00,102.00,95.00,528.00,
2016,2,5,20,5,"DL","N831MH","991",10397,"ATL",11433,"DTW","1200","1208",8.00,0.00,"1400","1340",-20.00,0.00,0.00,0.00,120.00,92.00,594.00,
2016,2,5,20,5,"DL","N854DN","2812",12478,"JFK",14747,"SEA","1709","1709",0.00,0.00,"2026","1948",-38.00,0.00,0.00,0.00,377.00,339.00,2422.00,
2016,2,5,21,6,"DL","N985DL","86",13487,"MSP",11433,"DTW","1545","1542",-3.00,0.00,"1824","1817",-7.00,0.00,0.00,0.00,99.00,95.00,528.00,
2016,2,5,21,6,"DL","N672DL","325",11433,"DTW",10397,"ATL","1344","1339",-5.00,0.00,"1545","1527",-18.00,0.00,0.00,0.00,121.00,108.00,594.00,
2016,2,5,21,6,"DL","N721TW","439",12478,"JFK",14747,"SEA","1045","1042",-3.00,0.00,"1350","1306",-44.00,0.00,0.00,0.00,365.00,324.00,2422.00,
2016,2,5,21,6,"DL","N3764D","588",14747,"SEA",13487,"MSP","1110","1108",-2.00,0.00,"1641","1629",-12.00,0.00,0.00,0.00,211.00,201.00,1399.00,
2016,2,5,21,6,"DL","N591NW","630",11433,"DTW",10397,"ATL","1751","1751",0.00,0.00,"1952","1933",-19.00,0.00,0.00,0.00,121.00,102.00,594.00,
2016,2,5,21,6,"DL","N930DL","748",10397,"ATL",11433,"DTW","1050","1050",0.00,0.00,"1246","1242",-4.00,0.00,0.00,0.00,116.00,112.00,594.00,
2016,2,5,21,6,"DL","N924AT","845",10397,"ATL",12478,"JFK","1745","1744",-1.00,0.00,"2015","2021",6.00,0.00,0.00,0.00,150.00,157.00,760.00,
2016,2,5,21,6,"DL","N948DN","873",13487,"MSP",10397,"ATL","0910","0909",-1.00,0.00,"1241","1225",-16.00,0.00,0.00,0.00,151.00,136.00,907.00,
2016,2,5,21,6,"DL","N6710E","939",13487,"MSP",10397,"ATL","0730","0727",-3.00,0.00,"1053","1045",-8.00,0.00,0.00,0.00,143.00,138.00,907.00,
2016,2,5,21,6,"DL","N583NW","991",10397,"ATL",11433,"DTW","1200","1205",5.00,0.00,"1401","1359",-2.00,0.00,0.00,0.00,121.00,114.00,594.00,
2016,2,5,21,6,"DL","N369NW","1096",11433,"DTW",13487,"MSP","1200","1214",14.00,0.00,"1251","1257",6.00,0.00,0.00,0.00,111.00,103.00,528.00,
2016,2,5,21,6,"DL","N690DL","1132",10397,"ATL",13487,"MSP","1920","1921",1.00,0.00,"2056","2052",-4.00,0.00,0.00,0.00,156.00,151.00,907.00,
2016,2,5,21,6,"DL","N593NW","1290",10397,"ATL",11433,"DTW","2212","2208",-4.00,0.00,"0007","0011",4.00,0.00,0.00,0.00,115.00,123.00,594.00,
2016,2,5,21,6,"DL","N581NW","1365",11433,"DTW",10397,"ATL","0725","0724",-1.00,0.00,"0923","0921",-2.00,0.00,0.00,0.00,118.00,117.00,594.00,
2016,2,5,21,6,"DL","N3737C","1415",13487,"MSP",14747,"SEA","0700","0659",-1.00,0.00,"0837","0826",-11.00,0.00,0.00,0.00,217.00,207.00,1399.00,
2016,2,5,21,6,"DL","N659DL","2625",10397,"ATL",13487,"MSP","0725","0725",0.00,0.00,"0855","0856",1.00,0.00,0.00,0.00,150.00,151.00,907.00,
2016,2,5,21,6,"DL","N928AT","2802",12478,"JFK",13487,"MSP","1120","1111",-9.00,0.00,"1331","1255",-36.00,0.00,0.00,0.00,191.00,164.00,1029.00,
2016,2,5,22,7,"DL","N1612T","17",10397,"ATL",14747,"SEA","1100","1057",-3.00,0.00,"1319","1313",-6.00,0.00,0.00,0.00,319.00,316.00,2182.00,
2016,2,5,22,7,"DL","N976DL","220",12478,"JFK",10397,"ATL","1930","1925",-5.00,0.00,"2217","2130",-47.00,0.00,0.00,0.00,167.00,125.00,760.00,
2016,2,5,22,7,"DL","N954DN","313",13487,"MSP",10397,"ATL","0910","0904",-6.00,0.00,"1243","1218",-25.00,0.00,0.00,0.00,153.00,134.00,907.00,
2016,2,5,22,7,"DL","N828DN","425",12478,"JFK",10397,"ATL","1545","1539",-6.00,0.00,"1825","1735",-50.00,0.00,0.00,0.00,160.00,116.00,760.00,
2016,2,5,22,7,"DL","N833DN","495",12478,"JFK",10397,"ATL","0835","0833",-2.00,0.00,"1116","1044",-32.00,0.00,0.00,0.00,161.00,131.00,760.00,
2016,2,5,22,7,"DL","N593NW","629",10397,"ATL",11433,"DTW","0905","0913",8.00,0.00,"1103","1106",3.00,0.00,0.00,0.00,118.00,113.00,594.00,
2016,2,5,22,7,"DL","N824DN","744",10397,"ATL",13487,"MSP","1505","1504",-1.00,0.00,"1644","1640",-4.00,0.00,0.00,0.00,159.00,156.00,907.00,
